REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;NC;WF;PF;CLI;GROUP1_INPN;GROUP2_INPN;URL
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;996809;0;0;239325;ES;Melitta chrysosceles;Kirby, 1802;Melitta chrysosceles Kirby, 1802;<i>Melitta chrysosceles</i> Kirby, 1802;Andrena chrysosceles (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239325
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;53077;189150;883961;53077;ES;Andrena cineraria;(Linnaeus, 1758);Andrena cineraria (Linnaeus, 1758);<i>Andrena cineraria</i> (Linnaeus, 1758);Andrena cineraria (Linnaeus, 1758);;Grey Mining Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53077
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;850266;0;0;53077;ES;Apis cineraria;Linnaeus, 1758;Apis cineraria Linnaeus, 1758;<i>Apis cineraria</i> Linnaeus, 1758;Andrena cineraria (Linnaeus, 1758);;Grey Mining Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53077
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407122;0;0;239326;ES;Andrena arcuata;Pérez, 1903;Andrena arcuata Pérez, 1903;<i>Andrena arcuata</i> Pérez, 1903;Andrena cinerea Brullé, 1832;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239326
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239326;189150;883944;239326;ES;Andrena cinerea;Brullé, 1832;Andrena cinerea Brullé, 1832;<i>Andrena cinerea</i> Brullé, 1832;Andrena cinerea Brullé, 1832;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239326
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407123;0;0;239326;ES;Andrena insula;Strand, 1921;Andrena insula Strand, 1921;<i>Andrena insula</i> Strand, 1921;Andrena cinerea Brullé, 1832;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239326
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407124;0;0;239326;ES;Andrena molesta;Pérez, 1903;Andrena molesta Pérez, 1903;<i>Andrena molesta</i> Pérez, 1903;Andrena cinerea Brullé, 1832;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239326
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239327;189150;883936;239327;ES;Andrena clarkella;(Kirby, 1802);Andrena clarkella (Kirby, 1802);<i>Andrena clarkella</i> (Kirby, 1802);Andrena clarkella (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239327
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;996808;0;0;239327;ES;Melitta clarkella;Kirby, 1802;Melitta clarkella Kirby, 1802;<i>Melitta clarkella</i> Kirby, 1802;Andrena clarkella (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239327
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239328;189150;883944;239328;ES;Andrena clypella;Strand, 1921;Andrena clypella Strand, 1921;<i>Andrena clypella</i> Strand, 1921;Andrena clypella Strand, 1921;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239328
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939725;239328;239328;939725;SSES;Andrena clypella hasitata;Warncke, 1973;Andrena clypella hasitata Warncke, 1973;<i>Andrena clypella hasitata</i> Warncke, 1973;Andrena clypella hasitata Warncke, 1973;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939725
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239329;189150;883967;239329;ES;Andrena coitana;(Kirby, 1802);Andrena coitana (Kirby, 1802);<i>Andrena coitana</i> (Kirby, 1802);Andrena coitana (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239329
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;996812;0;0;239329;ES;Melitta coitana;Kirby, 1802;Melitta coitana Kirby, 1802;<i>Melitta coitana</i> Kirby, 1802;Andrena coitana (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239329
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939726;239329;239329;939726;SSES;Andrena coitana coitana;(Kirby, 1802);Andrena coitana coitana (Kirby, 1802);<i>Andrena coitana coitana</i> (Kirby, 1802);Andrena coitana coitana (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939726
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239330;189150;883941;239330;ES;Andrena colletiformis;Morawitz, 1873;Andrena colletiformis Morawitz, 1873;<i>Andrena colletiformis</i> Morawitz, 1873;Andrena colletiformis Morawitz, 1873;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239330
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;1000715;0;0;239330;ES;Andrena dissidens;Schmiedeknecht, 1884;Andrena dissidens Schmiedeknecht, 1884;<i>Andrena dissidens</i> Schmiedeknecht, 1884;Andrena colletiformis Morawitz, 1873;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239330
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407125;0;0;239330;ES;Andrena nanana;Strand, 1915;Andrena nanana Strand, 1915;<i>Andrena nanana</i> Strand, 1915;Andrena colletiformis Morawitz, 1873;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239330
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407126;0;0;239330;ES;Andrena subsquamularis;Noskiewicz, 1960;Andrena subsquamularis Noskiewicz, 1960;<i>Andrena subsquamularis</i> Noskiewicz, 1960;Andrena colletiformis Morawitz, 1873;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239330
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239331;189150;883975;239331;ES;Andrena combinata;(Christ, 1791);Andrena combinata (Christ, 1791);<i>Andrena combinata</i> (Christ, 1791);Andrena combinata (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239331
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;998426;0;0;239331;ES;Apis combinata;Christ, 1791;Apis combinata Christ, 1791;<i>Apis combinata</i> Christ, 1791;Andrena combinata (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239331
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939727;239331;239331;939727;SSES;Andrena combinata combinata;(Christ, 1791);Andrena combinata combinata (Christ, 1791);<i>Andrena combinata combinata</i> (Christ, 1791);Andrena combinata combinata (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939727
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939582;189150;883975;939582;ES;Andrena confinis;Stöckhert, 1930;Andrena confinis Stöckhert, 1930;<i>Andrena confinis</i> Stöckhert, 1930;Andrena confinis Stöckhert, 1930;;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939582
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239332;189150;883975;239332;ES;Andrena congruens;Schmiedeknecht, 1883;Andrena congruens Schmiedeknecht, 1883;<i>Andrena congruens</i> Schmiedeknecht, 1883;Andrena congruens Schmiedeknecht, 1883;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239332
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;814733;189150;814732;814733;ES;Andrena corssubalpina;Theunert, 2007;Andrena corssubalpina Theunert, 2007;<i>Andrena corssubalpina</i> Theunert, 2007;Andrena corssubalpina Theunert, 2007;;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814733
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239333;189150;883986;239333;ES;Andrena creberrima;Pérez, 1895;Andrena creberrima Pérez, 1895;<i>Andrena creberrima</i> Pérez, 1895;Andrena creberrima Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239333
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;317508;189150;814732;317508;ES;Andrena curtula;Pérez, 1903;Andrena curtula Pérez, 1903;<i>Andrena curtula</i> Pérez, 1903;Andrena curtula Pérez, 1903;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317508
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239334;189150;883957;239334;ES;Andrena curvungula;Thomson, 1870;Andrena curvungula Thomson, 1870;<i>Andrena curvungula</i> Thomson, 1870;Andrena curvungula Thomson, 1870;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239334
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239336;189150;883953;239336;ES;Andrena decipiens;Schenck, 1861;Andrena decipiens Schenck, 1861;<i>Andrena decipiens</i> Schenck, 1861;Andrena decipiens Schenck, 1861;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239336
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939728;239336;239336;939728;SSES;Andrena decipiens decipiens;Schenck, 1861;Andrena decipiens decipiens Schenck, 1861;<i>Andrena decipiens decipiens</i> Schenck, 1861;Andrena decipiens decipiens Schenck, 1861;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939728
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;997040;0;0;939728;ES;Andrena strigosa;Dours, 1872;Andrena strigosa Dours, 1872;<i>Andrena strigosa</i> Dours, 1872;Andrena decipiens decipiens Schenck, 1861;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939728
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239337;189150;883946;239337;ES;Andrena denticulata;(Kirby, 1802);Andrena denticulata (Kirby, 1802);<i>Andrena denticulata</i> (Kirby, 1802);Andrena denticulata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239337
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;996813;0;0;239337;ES;Melitta denticulata;Kirby, 1802;Melitta denticulata Kirby, 1802;<i>Melitta denticulata</i> Kirby, 1802;Andrena denticulata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239337
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239338;189150;883949;239338;ES;Andrena distinguenda;Schenck, 1871;Andrena distinguenda Schenck, 1871;<i>Andrena distinguenda</i> Schenck, 1871;Andrena distinguenda Schenck, 1871;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239338
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407127;0;0;239338;ES;Andrena obsoleta;Pérez, 1895;Andrena obsoleta Pérez, 1895;<i>Andrena obsoleta</i> Pérez, 1895;Andrena distinguenda Schenck, 1871;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239338
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;1000720;0;0;239338;SSES;Andrena obsoleta spongiosa;Warncke, 1967;Andrena obsoleta spongiosa Warncke, 1967;<i>Andrena obsoleta spongiosa</i> Warncke, 1967;Andrena distinguenda Schenck, 1871;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239338
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;426725;0;0;317520;ES;Andrena abstersa;Pérez, 1903;Andrena abstersa Pérez, 1903;<i>Andrena abstersa</i> Pérez, 1903;Andrena djelfensis Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317520
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;426730;0;0;317520;ES;Andrena depressiuscula;Pérez, 1903;Andrena depressiuscula Pérez, 1903;<i>Andrena depressiuscula</i> Pérez, 1903;Andrena djelfensis Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317520
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;317520;189150;883951;317520;ES;Andrena djelfensis;Pérez, 1895;Andrena djelfensis Pérez, 1895;<i>Andrena djelfensis</i> Pérez, 1895;Andrena djelfensis Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317520
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;997452;0;0;239339;ES;Andrena alliaria;Pérez, 1903;Andrena alliaria Pérez, 1903;<i>Andrena alliaria</i> Pérez, 1903;Andrena dorsata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239339
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;998055;0;0;239339;ES;Andrena connexa;Pérez, 1895;Andrena connexa Pérez, 1895;<i>Andrena connexa</i> Pérez, 1895;Andrena dorsata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239339
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;1008548;0;0;239339;SSES;Andrena dorsata dorsata;(Kirby, 1802);Andrena dorsata dorsata (Kirby, 1802);<i>Andrena dorsata dorsata</i> (Kirby, 1802);Andrena dorsata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239339
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239339;189150;883975;239339;ES;Andrena dorsata;(Kirby, 1802);Andrena dorsata (Kirby, 1802);<i>Andrena dorsata</i> (Kirby, 1802);Andrena dorsata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239339
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;996814;0;0;239339;ES;Melitta dorsata;Kirby, 1802;Melitta dorsata Kirby, 1802;<i>Melitta dorsata</i> Kirby, 1802;Andrena dorsata (Kirby, 1802);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239339
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;808441;189150;883981;808441;ES;Andrena espanola;Warncke, 1967;Andrena espanola Warncke, 1967;<i>Andrena espanola</i> Warncke, 1967;Andrena espanola Warncke, 1967;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808441
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;808442;0;0;808441;SSES;Andrena truncatilabris espanola;Warncke, 1967;Andrena truncatilabris espanola Warncke, 1967;<i>Andrena truncatilabris espanola</i> Warncke, 1967;Andrena espanola Warncke, 1967;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808441
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;883845;189150;814732;883845;ES;Andrena exigua;Erichson in Waltl, 1835;Andrena exigua Erichson in Waltl, 1835;<i>Andrena exigua</i> Erichson <i>in</i> Waltl, 1835;Andrena exigua Erichson in Waltl, 1835;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883845
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239342;189150;883951;239342;ES;Andrena fabrella;Pérez, 1903;Andrena fabrella Pérez, 1903;<i>Andrena fabrella</i> Pérez, 1903;Andrena fabrella Pérez, 1903;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239342
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939729;239342;239342;939729;SSES;Andrena fabrella fabrella;Pérez, 1903;Andrena fabrella fabrella Pérez, 1903;<i>Andrena fabrella fabrella</i> Pérez, 1903;Andrena fabrella fabrella Pérez, 1903;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939729
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939730;239342;239342;939730;SSES;Andrena fabrella meseta;Warncke, 1975;Andrena fabrella meseta Warncke, 1975;<i>Andrena fabrella meseta</i> Warncke, 1975;Andrena fabrella meseta Warncke, 1975;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939730
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239343;189150;814732;239343;ES;Andrena falsifica;Perkins, 1915;Andrena falsifica Perkins, 1915;<i>Andrena falsifica</i> Perkins, 1915;Andrena falsifica Perkins, 1915;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239343
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239344;189150;883971;239344;ES;Andrena farinosa;Pérez, 1895;Andrena farinosa Pérez, 1895;<i>Andrena farinosa</i> Pérez, 1895;Andrena farinosa Pérez, 1895;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239344
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239345;189150;883954;239345;ES;Andrena ferox;Smith, 1847;Andrena ferox Smith, 1847;<i>Andrena ferox</i> Smith, 1847;Andrena ferox Smith, 1847;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239345
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239346;189150;883981;239346;ES;Andrena ferrugineicrus;Dours, 1872;Andrena ferrugineicrus Dours, 1872;<i>Andrena ferrugineicrus</i> Dours, 1872;Andrena ferrugineicrus Dours, 1872;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239346
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407128;0;0;239346;ES;Andrena strigifrons;Pérez, 1903;Andrena strigifrons Pérez, 1903;<i>Andrena strigifrons</i> Pérez, 1903;Andrena ferrugineicrus Dours, 1872;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239346
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;814734;189150;883953;814734;ES;Andrena flavilabris;Schenck, 1874;Andrena flavilabris Schenck, 1874;<i>Andrena flavilabris</i> Schenck, 1874;Andrena flavilabris Schenck, 1874;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814734
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239347;189150;883986;239347;ES;Andrena flavipes;Panzer, 1799;Andrena flavipes Panzer, 1799;<i>Andrena flavipes</i> Panzer, 1799;Andrena flavipes Panzer, 1799;;Yellow Legged Mining Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239347
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939731;239347;239347;939731;SSES;Andrena flavipes flavipes;Panzer, 1799;Andrena flavipes flavipes Panzer, 1799;<i>Andrena flavipes flavipes</i> Panzer, 1799;Andrena flavipes flavipes Panzer, 1799;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939731
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;1000740;0;0;939731;ES;Andrena fulvicrus;Dufour, 1841;Andrena fulvicrus Dufour, 1841;<i>Andrena fulvicrus</i> Dufour, 1841;Andrena flavipes flavipes Panzer, 1799;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939731
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239348;189150;883971;239348;ES;Andrena florea;Fabricius, 1793;Andrena florea Fabricius, 1793;<i>Andrena florea</i> Fabricius, 1793;Andrena florea Fabricius, 1793;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239348
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939733;239348;239348;939733;SSES;Andrena florea corsica;Warncke, 1975;Andrena florea corsica Warncke, 1975;<i>Andrena florea corsica</i> Warncke, 1975;Andrena florea corsica Warncke, 1975;;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939733
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;939732;239348;239348;939732;SSES;Andrena florea florea;Fabricius, 1793;Andrena florea florea Fabricius, 1793;<i>Andrena florea florea</i> Fabricius, 1793;Andrena florea florea Fabricius, 1793;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/939732
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;317532;189150;883955;317532;ES;Andrena florentina;Magretti, 1883;Andrena florentina Magretti, 1883;<i>Andrena florentina</i> Magretti, 1883;Andrena florentina Magretti, 1883;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/317532
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239349;189150;814732;239349;ES;Andrena floricola;Eversmann, 1852;Andrena floricola Eversmann, 1852;<i>Andrena floricola</i> Eversmann, 1852;Andrena floricola Eversmann, 1852;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239349
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239350;189150;883957;239350;ES;Andrena florivaga;Eversmann, 1852;Andrena florivaga Eversmann, 1852;<i>Andrena florivaga</i> Eversmann, 1852;Andrena florivaga Eversmann, 1852;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239350
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;407129;0;0;239350;ES;Andrena molhusina;Blüthgen, 1914;Andrena molhusina Blüthgen, 1914;<i>Andrena molhusina</i> Blüthgen, 1914;Andrena florivaga Eversmann, 1852;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239350
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;814735;189150;883946;814735;ES;Andrena freygessneri;Alfken, 1904;Andrena freygessneri Alfken, 1904;<i>Andrena freygessneri</i> Alfken, 1904;Andrena freygessneri Alfken, 1904;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814735
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;1000788;0;0;814735;SSES;Andrena simillima freygessneri;Alfken, 1904;Andrena simillima freygessneri Alfken, 1904;<i>Andrena simillima freygessneri</i> Alfken, 1904;Andrena freygessneri Alfken, 1904;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814735
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239351;189150;883937;239351;ES;Andrena fucata;Smith, 1847;Andrena fucata Smith, 1847;<i>Andrena fucata</i> Smith, 1847;Andrena fucata Smith, 1847;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239351
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;239352;189150;883945;239352;ES;Andrena fulvago;(Christ, 1791);Andrena fulvago (Christ, 1791);<i>Andrena fulvago</i> (Christ, 1791);Andrena fulvago (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239352
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;997446;0;0;239352;ES;Apis fulvago;Christ, 1791;Apis fulvago Christ, 1791;<i>Apis fulvago</i> Christ, 1791;Andrena fulvago (Christ, 1791);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239352
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;53079;189150;883937;53079;ES;Andrena fulva;(Müller, 1766);Andrena fulva (Müller, 1766);<i>Andrena fulva</i> (Müller, 1766);Andrena fulva (Müller, 1766);;Tawny Mining Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53079
